item_id,order_id,product_id,product_name,category,supplier,qty,unit_price,discount_pct,discounted_price,line_total,cost_price,weight_kg,order_date,order_status
ITM0019029,ORD0011088,P025,Screen Cleaning Kit,Accessories,ValueSource Co,1,7.99,0.0,7.99,7.99,1.5,0.1,2024-04-14,Pending
ITM0019030,ORD0011088,P015,Microphone USB Condenser,Audio,EliteComponents,1,99.99,0.0,99.99,99.99,42.0,0.55,2024-04-14,Pending
ITM0019031,ORD0011088,P016,27in Monitor 4K,Displays,BrightGadgets,1,319.99,0.0,319.99,319.99,138.0,6.5,2024-04-14,Pending
ITM0019032,ORD0011089,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.18,73.79,73.79,35.0,0.3,2024-04-28,Completed
ITM0019033,ORD0011089,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,2,11.71,0.18,9.6,19.2,15.0,0.45,2024-04-28,Completed
ITM0019034,ORD0011090,P025,Screen Cleaning Kit,Accessories,ValueSource Co,1,7.99,0.23,6.15,6.15,1.5,0.1,2024-06-27,Completed
ITM0019035,ORD0011090,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.23,38.49,38.49,14.0,0.15,2024-06-27,Completed
ITM0019036,ORD0011091,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.0,49.99,49.99,14.0,0.15,2024-11-05,Completed
ITM0019037,ORD0011091,P017,Smart LED Desk Lamp,Lighting,BrightGadgets,1,42.99,0.0,42.99,42.99,14.0,0.9,2024-11-05,Completed
ITM0019038,ORD0011091,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,1,11.71,0.0,11.71,11.71,15.0,0.45,2024-11-05,Completed
ITM0019039,ORD0011091,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.0,109.99,109.99,45.0,0.55,2024-11-05,Completed
ITM0019040,ORD0011092,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.14,38.69,38.69,17.0,0.18,2024-12-24,Completed
ITM0019041,ORD0011092,P018,Action Camera 4K,Cameras,BrightGadgets,1,169.99,0.14,146.19,146.19,72.0,0.35,2024-12-24,Completed
ITM0019042,ORD0011093,P023,Cable Management Kit,Accessories,ValueSource Co,1,12.99,0.26,9.61,9.61,3.8,0.3,2024-09-30,Completed
ITM0019043,ORD0011093,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.26,66.59,66.59,35.0,0.3,2024-09-30,Completed
ITM0019044,ORD0011094,P013,Portable SSD 1TB,Storage,EliteComponents,2,89.99,0.17,74.69,149.38,40.0,0.1,2024-07-27,Returned
ITM0019045,ORD0011094,P015,Microphone USB Condenser,Audio,EliteComponents,1,99.99,0.17,82.99,82.99,42.0,0.55,2024-07-27,Returned
ITM0019046,ORD0011094,P009,Desk Pad XL,Accessories,TechCore Ltd,1,29.99,0.17,24.89,24.89,10.0,0.6,2024-07-27,Returned
ITM0019047,ORD0011095,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.0,89.99,89.99,35.0,0.3,2022-03-12,Completed
ITM0019048,ORD0011096,P028,Gaming Chair Ergonomic,Furniture,ValueSource Co,1,349.99,0.0,349.99,349.99,155.0,18.0,2023-04-10,Completed
ITM0019049,ORD0011097,P013,Portable SSD 1TB,Storage,EliteComponents,2,89.99,0.0,89.99,179.98,40.0,0.1,2023-10-14,Completed
ITM0019050,ORD0011098,P027,Cable Clips Pack 50,Accessories,ValueSource Co,1,5.99,0.13,5.21,5.21,1.0,0.08,2023-10-28,Completed
ITM0019051,ORD0011099,P009,Desk Pad XL,Accessories,TechCore Ltd,1,29.99,0.07,27.89,27.89,10.0,0.6,2023-08-03,Completed
ITM0019052,ORD0011099,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.07,55.79,55.79,18.0,0.4,2023-08-03,Completed
ITM0019053,ORD0011100,P012,Gaming Mouse RGB,Peripherals,EliteComponents,2,44.99,0.0,44.99,89.98,17.0,0.18,2023-08-17,Completed
ITM0019054,ORD0011101,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2023-12-13,Completed
ITM0019055,ORD0011102,P027,Cable Clips Pack 50,Accessories,ValueSource Co,1,5.99,0.15,5.09,5.09,1.0,0.08,2023-12-29,Completed
ITM0019056,ORD0011103,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,2,49.99,0.0,49.99,99.98,14.0,0.15,2024-03-19,Completed
ITM0019057,ORD0011103,P025,Screen Cleaning Kit,Accessories,ValueSource Co,1,7.99,0.0,7.99,7.99,1.5,0.1,2024-03-19,Completed
ITM0019058,ORD0011103,P016,27in Monitor 4K,Displays,BrightGadgets,1,319.99,0.0,319.99,319.99,138.0,6.5,2024-03-19,Completed
ITM0019059,ORD0011104,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,1,11.71,0.13,10.19,10.19,15.0,0.45,2024-05-24,Completed
ITM0019060,ORD0011104,P016,27in Monitor 4K,Displays,BrightGadgets,2,319.99,0.13,278.39,556.78,138.0,6.5,2024-05-24,Completed
ITM0019061,ORD0011104,P016,27in Monitor 4K,Displays,BrightGadgets,1,319.99,0.13,278.39,278.39,138.0,6.5,2024-05-24,Completed
ITM0019062,ORD0011105,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,1,11.71,0.0,11.71,11.71,15.0,0.45,2024-06-07,Completed
ITM0019063,ORD0011106,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.0,89.99,89.99,35.0,0.3,2024-11-20,Completed
ITM0019064,ORD0011106,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.0,89.99,89.99,35.0,0.3,2024-11-20,Completed
ITM0019065,ORD0011107,P030,Webcam 4K Pro,Peripherals,TechCore Ltd,1,149.99,0.25,112.49,112.49,58.0,0.35,2024-12-24,Completed
ITM0019066,ORD0011107,P013,Portable SSD 1TB,Storage,EliteComponents,2,89.99,0.25,67.49,134.98,40.0,0.1,2024-12-24,Completed
ITM0019067,ORD0011107,P026,HDMI Cable 2m,Accessories,ValueSource Co,1,8.99,0.25,6.74,6.74,2.2,0.08,2024-12-24,Completed
ITM0019068,ORD0011108,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.26,44.39,44.39,18.0,0.4,2022-11-26,Completed
ITM0019069,ORD0011109,P013,Portable SSD 1TB,Storage,EliteComponents,1,89.99,0.0,89.99,89.99,40.0,0.1,2022-12-10,Cancelled
ITM0019070,ORD0011110,P023,Cable Management Kit,Accessories,ValueSource Co,1,12.99,0.0,12.99,12.99,3.8,0.3,2022-04-03,Pending
ITM0019071,ORD0011111,P010,Noise Cancel Headphones,Audio,TechCore Ltd,1,38.98,0.0,38.98,38.98,48.0,0.28,2024-01-01,Completed
ITM0019072,ORD0011112,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.0,49.99,49.99,14.0,0.15,2024-12-07,Completed
ITM0019073,ORD0011112,P009,Desk Pad XL,Accessories,TechCore Ltd,1,29.99,0.0,29.99,29.99,10.0,0.6,2024-12-07,Completed
ITM0019074,ORD0011113,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,2,89.99,0.0,89.99,179.98,35.0,0.3,2024-12-21,Completed
ITM0019075,ORD0011113,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.0,49.99,49.99,14.0,0.15,2024-12-21,Completed
ITM0019076,ORD0011114,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.0,44.99,44.99,17.0,0.18,2023-11-13,Completed
ITM0019077,ORD0011115,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2024-01-13,Cancelled
ITM0019078,ORD0011116,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.25,67.49,67.49,35.0,0.3,2024-01-27,Completed
ITM0019079,ORD0011117,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.0,54.99,54.99,20.0,0.3,2023-02-16,Completed
ITM0019080,ORD0011117,P010,Noise Cancel Headphones,Audio,TechCore Ltd,1,38.98,0.0,38.98,38.98,48.0,0.28,2023-02-16,Completed
ITM0019081,ORD0011117,P018,Action Camera 4K,Cameras,BrightGadgets,2,169.99,0.0,169.99,339.98,72.0,0.35,2023-02-16,Completed
ITM0019082,ORD0011118,P017,Smart LED Desk Lamp,Lighting,BrightGadgets,1,42.99,0.0,42.99,42.99,14.0,0.9,2023-03-04,Completed
ITM0019083,ORD0011118,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,3,39.99,0.0,39.99,119.97,12.0,0.8,2023-03-04,Completed
ITM0019084,ORD0011119,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2023-04-05,Completed
ITM0019085,ORD0011119,P022,Laptop Sleeve 15in,Accessories,ValueSource Co,1,19.99,0.0,19.99,19.99,6.0,0.25,2023-04-05,Completed
ITM0019086,ORD0011120,P025,Screen Cleaning Kit,Accessories,ValueSource Co,1,7.99,0.0,7.99,7.99,1.5,0.1,2022-10-04,Completed
ITM0019087,ORD0011120,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,1,34.99,0.0,34.99,34.99,11.0,0.25,2022-10-04,Completed
ITM0019088,ORD0011121,P024,Phone Stand Adjustable,Accessories,ValueSource Co,2,9.99,0.0,9.99,19.98,2.8,0.15,2022-10-20,Completed
ITM0019089,ORD0011122,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.06,46.99,46.99,14.0,0.15,2024-12-02,Completed
ITM0019090,ORD0011122,P009,Desk Pad XL,Accessories,TechCore Ltd,1,29.99,0.06,28.19,28.19,10.0,0.6,2024-12-02,Completed
ITM0019091,ORD0011123,P013,Portable SSD 1TB,Storage,EliteComponents,1,89.99,0.0,89.99,89.99,40.0,0.1,2024-11-01,Cancelled
ITM0019092,ORD0011123,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2024-11-01,Cancelled
ITM0019093,ORD0011124,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.0,54.99,54.99,20.0,0.3,2024-11-15,Completed
ITM0019094,ORD0011124,P022,Laptop Sleeve 15in,Accessories,ValueSource Co,1,19.99,0.0,19.99,19.99,6.0,0.25,2024-11-15,Completed
ITM0019095,ORD0011125,P023,Cable Management Kit,Accessories,ValueSource Co,1,12.99,0.0,12.99,12.99,3.8,0.3,2024-12-02,Completed
ITM0019096,ORD0011125,P026,HDMI Cable 2m,Accessories,ValueSource Co,1,8.99,0.0,8.99,8.99,2.2,0.08,2024-12-02,Completed
ITM0019097,ORD0011126,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.0,34.99,34.99,9.5,0.3,2022-06-09,Completed
ITM0019098,ORD0011126,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.0,54.99,54.99,20.0,0.3,2022-06-09,Completed
ITM0019099,ORD0011127,P013,Portable SSD 1TB,Storage,EliteComponents,1,89.99,0.27,65.69,65.69,40.0,0.1,2022-08-27,Completed
ITM0019100,ORD0011127,P028,Gaming Chair Ergonomic,Furniture,ValueSource Co,1,349.99,0.27,255.49,255.49,155.0,18.0,2022-08-27,Completed
ITM0019101,ORD0011127,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.27,40.14,40.14,20.0,0.3,2022-08-27,Completed
ITM0019102,ORD0011128,P017,Smart LED Desk Lamp,Lighting,BrightGadgets,3,42.99,0.18,35.25,105.75,14.0,0.9,2022-10-27,Completed
ITM0019103,ORD0011128,P018,Action Camera 4K,Cameras,BrightGadgets,1,169.99,0.18,139.39,139.39,72.0,0.35,2022-10-27,Completed
ITM0019104,ORD0011128,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,3,54.99,0.18,45.09,135.27,20.0,0.3,2022-10-27,Completed
ITM0019105,ORD0011129,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.0,49.99,49.99,14.0,0.15,2022-12-15,Completed
ITM0019106,ORD0011130,P014,Docking Station USB-C,Accessories,EliteComponents,2,109.99,0.0,109.99,219.98,45.0,0.55,2023-06-13,Completed
ITM0019107,ORD0011130,P027,Cable Clips Pack 50,Accessories,ValueSource Co,1,5.99,0.0,5.99,5.99,1.0,0.08,2023-06-13,Completed
ITM0019108,ORD0011130,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,2,89.99,0.0,89.99,179.98,35.0,0.3,2023-06-13,Completed
ITM0019109,ORD0011131,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.24,34.19,34.19,17.0,0.18,2023-06-27,Completed
ITM0019110,ORD0011131,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,1,11.71,0.24,8.9,8.9,15.0,0.45,2023-06-27,Completed
ITM0019111,ORD0011132,P018,Action Camera 4K,Cameras,BrightGadgets,1,169.99,0.0,169.99,169.99,72.0,0.35,2023-08-21,Completed
ITM0019112,ORD0011132,P030,Webcam 4K Pro,Peripherals,TechCore Ltd,1,149.99,0.0,149.99,149.99,58.0,0.35,2023-08-21,Completed
ITM0019113,ORD0011132,P025,Screen Cleaning Kit,Accessories,ValueSource Co,3,7.99,0.0,7.99,23.97,1.5,0.1,2023-08-21,Completed
ITM0019114,ORD0011132,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.0,49.99,49.99,14.0,0.15,2023-08-21,Completed
ITM0019115,ORD0011133,P013,Portable SSD 1TB,Storage,EliteComponents,2,89.99,0.0,89.99,179.98,40.0,0.1,2024-09-10,Completed
ITM0019116,ORD0011134,P016,27in Monitor 4K,Displays,BrightGadgets,1,319.99,0.0,319.99,319.99,138.0,6.5,2024-05-15,Completed
ITM0019117,ORD0011135,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.18,73.79,73.79,35.0,0.3,2023-03-26,Completed
ITM0019118,ORD0011135,P010,Noise Cancel Headphones,Audio,TechCore Ltd,1,38.98,0.18,31.96,31.96,48.0,0.28,2023-03-26,Completed
ITM0019119,ORD0011136,P016,27in Monitor 4K,Displays,BrightGadgets,1,319.99,0.0,319.99,319.99,138.0,6.5,2023-11-23,Completed
ITM0019120,ORD0011136,P028,Gaming Chair Ergonomic,Furniture,ValueSource Co,1,349.99,0.0,349.99,349.99,155.0,18.0,2023-11-23,Completed
ITM0019121,ORD0011136,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2023-11-23,Completed
ITM0019122,ORD0011137,P017,Smart LED Desk Lamp,Lighting,BrightGadgets,1,42.99,0.0,42.99,42.99,14.0,0.9,2023-05-20,Completed
ITM0019123,ORD0011137,P027,Cable Clips Pack 50,Accessories,ValueSource Co,2,5.99,0.0,5.99,11.98,1.0,0.08,2023-05-20,Completed
ITM0019124,ORD0011137,P010,Noise Cancel Headphones,Audio,TechCore Ltd,1,38.98,0.0,38.98,38.98,48.0,0.28,2023-05-20,Completed
ITM0019125,ORD0011138,P009,Desk Pad XL,Accessories,TechCore Ltd,1,29.99,0.22,23.39,23.39,10.0,0.6,2023-07-31,Completed
ITM0019126,ORD0011139,P010,Noise Cancel Headphones,Audio,TechCore Ltd,2,38.98,0.0,38.98,77.96,48.0,0.28,2023-10-17,Pending
ITM0019127,ORD0011140,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,2,59.99,0.0,59.99,119.98,18.0,0.4,2023-12-22,Completed
ITM0019128,ORD0011141,P024,Phone Stand Adjustable,Accessories,ValueSource Co,1,9.99,0.07,9.29,9.29,2.8,0.15,2024-01-05,Completed
ITM0019129,ORD0011141,P026,HDMI Cable 2m,Accessories,ValueSource Co,1,8.99,0.07,8.36,8.36,2.2,0.08,2024-01-05,Completed
ITM0019130,ORD0011142,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.0,49.99,49.99,14.0,0.15,2024-02-03,Completed
ITM0019131,ORD0011143,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,2,49.99,0.2,39.99,79.98,14.0,0.15,2024-05-28,Completed
ITM0019132,ORD0011143,P016,27in Monitor 4K,Displays,BrightGadgets,1,319.99,0.2,255.99,255.99,138.0,6.5,2024-05-28,Completed
ITM0019133,ORD0011144,P007,Webcam 1080p HD,Peripherals,TechCore Ltd,1,54.99,0.0,54.99,54.99,20.0,0.3,2023-06-03,Completed
ITM0019134,ORD0011144,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.0,34.99,34.99,9.5,0.3,2023-06-03,Completed
ITM0019135,ORD0011144,P029,Thermal Paste Premium,PC Parts,EliteComponents,1,9.99,0.0,9.99,9.99,3.0,0.05,2023-06-03,Completed
ITM0019136,ORD0011145,P016,27in Monitor 4K,Displays,BrightGadgets,2,319.99,0.25,239.99,479.98,138.0,6.5,2023-11-27,Completed
ITM0019137,ORD0011146,P012,Gaming Mouse RGB,Peripherals,EliteComponents,2,44.99,0.13,39.14,78.28,17.0,0.18,2024-08-30,Cancelled
ITM0019138,ORD0011147,P029,Thermal Paste Premium,PC Parts,EliteComponents,3,9.99,0.12,8.79,26.37,3.0,0.05,2023-04-07,Completed
ITM0019139,ORD0011147,P013,Portable SSD 1TB,Storage,EliteComponents,2,89.99,0.12,79.19,158.38,40.0,0.1,2023-04-07,Completed
ITM0019140,ORD0011147,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,3,89.99,0.12,79.19,237.57,35.0,0.3,2023-04-07,Completed
ITM0019141,ORD0011148,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.0,109.99,109.99,45.0,0.55,2022-08-01,Pending
ITM0019142,ORD0011149,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.0,109.99,109.99,45.0,0.55,2024-11-07,Completed
ITM0019143,ORD0011149,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.0,49.99,49.99,14.0,0.15,2024-11-07,Completed
ITM0019144,ORD0011149,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.0,89.99,89.99,35.0,0.3,2024-11-07,Completed
ITM0019145,ORD0011149,P019,Ring Light 10in,Lighting,BrightGadgets,1,54.99,0.0,54.99,54.99,19.0,1.2,2024-11-07,Completed
ITM0019146,ORD0011150,P020,Laptop Cooling Pad,Accessories,BrightGadgets,1,32.99,0.0,32.99,32.99,11.0,0.7,2023-03-19,Completed
ITM0019147,ORD0011151,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2022-11-22,Completed
ITM0019148,ORD0011151,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.0,44.99,44.99,17.0,0.18,2022-11-22,Completed
ITM0019149,ORD0011152,P016,27in Monitor 4K,Displays,BrightGadgets,1,319.99,0.28,230.39,230.39,138.0,6.5,2024-09-24,Completed
ITM0019150,ORD0011152,P009,Desk Pad XL,Accessories,TechCore Ltd,1,29.99,0.28,21.59,21.59,10.0,0.6,2024-09-24,Completed
ITM0019151,ORD0011152,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.28,32.39,32.39,17.0,0.18,2024-09-24,Completed
ITM0019152,ORD0011153,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.0,109.99,109.99,45.0,0.55,2023-09-19,Completed
ITM0019153,ORD0011154,P018,Action Camera 4K,Cameras,BrightGadgets,1,169.99,0.0,169.99,169.99,72.0,0.35,2023-10-05,Completed
ITM0019154,ORD0011155,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.0,44.99,44.99,17.0,0.18,2023-10-19,Cancelled
ITM0019155,ORD0011155,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.0,109.99,109.99,45.0,0.55,2023-10-19,Cancelled
ITM0019156,ORD0011156,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.0,109.99,109.99,45.0,0.55,2024-09-21,Completed
ITM0019157,ORD0011156,P009,Desk Pad XL,Accessories,TechCore Ltd,1,29.99,0.0,29.99,29.99,10.0,0.6,2024-09-21,Completed
ITM0019158,ORD0011157,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,1,34.99,0.0,34.99,34.99,11.0,0.25,2024-10-08,Completed
ITM0019159,ORD0011157,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2024-10-08,Completed
ITM0019160,ORD0011158,P030,Webcam 4K Pro,Peripherals,TechCore Ltd,1,149.99,0.0,149.99,149.99,58.0,0.35,2024-10-22,Completed
ITM0019161,ORD0011158,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2024-10-22,Completed
ITM0019162,ORD0011159,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,2,34.99,0.09,31.84,63.68,9.5,0.3,2024-11-05,Completed
ITM0019163,ORD0011160,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.15,118.99,118.99,55.0,0.08,2024-12-28,Completed
ITM0019164,ORD0011160,P014,Docking Station USB-C,Accessories,EliteComponents,2,109.99,0.15,93.49,186.98,45.0,0.55,2024-12-28,Completed
ITM0019165,ORD0011161,P030,Webcam 4K Pro,Peripherals,TechCore Ltd,1,149.99,0.0,149.99,149.99,58.0,0.35,2022-10-05,Completed
ITM0019166,ORD0011162,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,1,11.71,0.0,11.71,11.71,15.0,0.45,2024-06-03,Completed
ITM0019167,ORD0011162,P003,Smart Watch Fitness,Wearables,NovaTech Supply,2,139.99,0.0,139.99,279.98,55.0,0.08,2024-06-03,Completed
ITM0019168,ORD0011163,P024,Phone Stand Adjustable,Accessories,ValueSource Co,1,9.99,0.0,9.99,9.99,2.8,0.15,2023-07-02,Completed
ITM0019169,ORD0011163,P027,Cable Clips Pack 50,Accessories,ValueSource Co,1,5.99,0.0,5.99,5.99,1.0,0.08,2023-07-02,Completed
ITM0019170,ORD0011164,P027,Cable Clips Pack 50,Accessories,ValueSource Co,1,5.99,0.0,5.99,5.99,1.0,0.08,2023-10-09,Completed
ITM0019171,ORD0011165,P013,Portable SSD 1TB,Storage,EliteComponents,3,89.99,0.0,89.99,269.97,40.0,0.1,2023-07-15,Completed
ITM0019172,ORD0011166,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.0,109.99,109.99,45.0,0.55,2023-06-06,Completed
ITM0019173,ORD0011166,P027,Cable Clips Pack 50,Accessories,ValueSource Co,1,5.99,0.0,5.99,5.99,1.0,0.08,2023-06-06,Completed
ITM0019174,ORD0011167,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2023-06-21,Completed
ITM0019175,ORD0011167,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,3,11.71,0.0,11.71,35.13,15.0,0.45,2023-06-21,Completed
ITM0019176,ORD0011167,P015,Microphone USB Condenser,Audio,EliteComponents,1,99.99,0.0,99.99,99.99,42.0,0.55,2023-06-21,Completed
ITM0019177,ORD0011168,P024,Phone Stand Adjustable,Accessories,ValueSource Co,1,9.99,0.0,9.99,9.99,2.8,0.15,2023-07-05,Completed
ITM0019178,ORD0011168,P018,Action Camera 4K,Cameras,BrightGadgets,1,169.99,0.0,169.99,169.99,72.0,0.35,2023-07-05,Completed
ITM0019179,ORD0011168,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2023-07-05,Completed
ITM0019180,ORD0011168,P020,Laptop Cooling Pad,Accessories,BrightGadgets,3,32.99,0.0,32.99,98.97,11.0,0.7,2023-07-05,Completed
ITM0019181,ORD0011169,P010,Noise Cancel Headphones,Audio,TechCore Ltd,1,38.98,0.0,38.98,38.98,48.0,0.28,2023-11-09,Completed
ITM0019182,ORD0011170,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.0,49.99,49.99,14.0,0.15,2023-11-23,Completed
ITM0019183,ORD0011171,P012,Gaming Mouse RGB,Peripherals,EliteComponents,2,44.99,0.09,40.94,81.88,17.0,0.18,2023-12-07,Completed
ITM0019184,ORD0011172,P001,Wireless Earbuds Pro,Audio,NovaTech Supply,1,49.99,0.0,49.99,49.99,14.0,0.15,2024-01-07,Completed
ITM0019185,ORD0011172,P003,Smart Watch Fitness,Wearables,NovaTech Supply,1,139.99,0.0,139.99,139.99,55.0,0.08,2024-01-07,Completed
ITM0019186,ORD0011173,P002,Bluetooth Speaker Mini,Audio,NovaTech Supply,1,59.99,0.0,59.99,59.99,18.0,0.4,2024-01-21,Completed
ITM0019187,ORD0011174,P014,Docking Station USB-C,Accessories,EliteComponents,1,109.99,0.2,87.99,87.99,45.0,0.55,2024-02-26,Completed
ITM0019188,ORD0011175,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.0,34.99,34.99,9.5,0.3,2024-05-15,Returned
ITM0019189,ORD0011176,P017,Smart LED Desk Lamp,Lighting,BrightGadgets,3,42.99,0.16,36.11,108.33,14.0,0.9,2024-06-25,Pending
ITM0019190,ORD0011177,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,2,11.71,0.0,11.71,23.42,15.0,0.45,2024-09-10,Pending
ITM0019191,ORD0011177,P011,Mechanical Keyboard TKL,Peripherals,EliteComponents,1,89.99,0.0,89.99,89.99,35.0,0.3,2024-09-10,Pending
ITM0019192,ORD0011177,P013,Portable SSD 1TB,Storage,EliteComponents,2,89.99,0.0,89.99,179.98,40.0,0.1,2024-09-10,Pending
ITM0019193,ORD0011178,P008,Power Bank 20000mAh,Accessories,TechCore Ltd,1,11.71,0.0,11.71,11.71,15.0,0.45,2024-12-23,Cancelled
ITM0019194,ORD0011179,P004,Smart Plug 4-Pack,Smart Home,NovaTech Supply,1,34.99,0.23,26.94,26.94,11.0,0.25,2024-06-25,Completed
ITM0019195,ORD0011179,P016,27in Monitor 4K,Displays,BrightGadgets,1,319.99,0.23,246.39,246.39,138.0,6.5,2024-06-25,Completed
ITM0019196,ORD0011180,P006,Laptop Stand Aluminium,Accessories,TechCore Ltd,1,39.99,0.0,39.99,39.99,12.0,0.8,2024-10-04,Completed
ITM0019197,ORD0011181,P012,Gaming Mouse RGB,Peripherals,EliteComponents,1,44.99,0.25,33.74,33.74,17.0,0.18,2022-09-24,Completed
ITM0019198,ORD0011181,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,1,34.99,0.25,26.24,26.24,9.5,0.3,2022-09-24,Completed
ITM0019199,ORD0011181,P005,USB-C Hub 7-in-1,Accessories,TechCore Ltd,2,34.99,0.25,26.24,52.48,9.5,0.3,2022-09-24,Completed
ITM0019200,ORD0011182,P010,Noise Cancel Headphones,Audio,TechCore Ltd,1,38.98,0.0,38.98,38.98,48.0,0.28,2023-07-20,Completed
ITM0019201,ORD0011182,P015,Microphone USB Condenser,Audio,EliteComponents,3,99.99,0.0,99.99,299.97,42.0,0.55,2023-07-20,Completed
ITM0019202,ORD0011182,P028,Gaming Chair Ergonomic,Furniture,ValueSource Co,1,349.99,0.0,349.99,349.99,155.0,18.0,2023-07-20,Completed
ITM0019203,ORD0011182,P024,Phone Stand Adjustable,Accessories,ValueSource Co,2,9.99,0.0,9.99,19.98,2.8,0.15,2023-07-20,Completed
ITM0019204,ORD0011183,P025,Screen Cleaning Kit,Accessories,ValueSource Co,1,7.99,0.0,7.99,7.99,1.5,0.1,2023-11-09,Completed
