product_id,date,stock_level,units_sold,stockout_flag
P028,2024-02-10,77,1,0
P028,2024-02-11,75,2,0
P028,2024-02-12,74,1,0
P028,2024-02-13,73,1,0
P028,2024-02-14,73,0,0
P028,2024-02-15,72,1,0
P028,2024-02-16,72,0,0
P028,2024-02-17,70,2,0
P028,2024-02-18,69,1,0
P028,2024-02-19,69,0,0
P028,2024-02-20,68,1,0
P028,2024-02-21,67,1,0
P028,2024-02-22,66,1,0
P028,2024-02-23,65,1,0
P028,2024-02-24,64,1,0
P028,2024-02-25,62,2,0
P028,2024-02-26,61,1,0
P028,2024-02-27,60,1,0
P028,2024-02-28,59,1,0
P028,2024-02-29,59,0,0
P028,2024-03-01,113,1,0
P028,2024-03-02,112,1,0
P028,2024-03-03,110,2,0
P028,2024-03-04,109,1,0
P028,2024-03-05,108,1,0
P028,2024-03-06,107,1,0
P028,2024-03-07,106,1,0
P028,2024-03-08,105,1,0
P028,2024-03-09,103,2,0
P028,2024-03-10,102,1,0
P028,2024-03-11,101,1,0
P028,2024-03-12,100,1,0
P028,2024-03-13,98,2,0
P028,2024-03-14,97,1,0
P028,2024-03-15,96,1,0
P028,2024-03-16,94,2,0
P028,2024-03-17,91,3,0
P028,2024-03-18,90,1,0
P028,2024-03-19,89,1,0
P028,2024-03-20,88,1,0
P028,2024-03-21,87,1,0
P028,2024-03-22,86,1,0
P028,2024-03-23,85,1,0
P028,2024-03-24,82,3,0
P028,2024-03-25,82,0,0
P028,2024-03-26,81,1,0
P028,2024-03-27,80,1,0
P028,2024-03-28,78,2,0
P028,2024-03-29,77,1,0
P028,2024-03-30,76,1,0
P028,2024-03-31,73,3,0
P028,2024-04-01,127,1,0
P028,2024-04-02,125,2,0
P028,2024-04-03,124,1,0
P028,2024-04-04,122,2,0
P028,2024-04-05,121,1,0
P028,2024-04-06,119,2,0
P028,2024-04-07,118,1,0
P028,2024-04-08,117,1,0
P028,2024-04-09,116,1,0
P028,2024-04-10,115,1,0
P028,2024-04-11,113,2,0
P028,2024-04-12,112,1,0
P028,2024-04-13,110,2,0
P028,2024-04-14,109,1,0
P028,2024-04-15,108,1,0
P028,2024-04-16,106,2,0
P028,2024-04-17,105,1,0
P028,2024-04-18,104,1,0
P028,2024-04-19,103,1,0
P028,2024-04-20,101,2,0
P028,2024-04-21,99,2,0
P028,2024-04-22,98,1,0
P028,2024-04-23,96,2,0
P028,2024-04-24,94,2,0
P028,2024-04-25,93,1,0
P028,2024-04-26,92,1,0
P028,2024-04-27,91,1,0
P028,2024-04-28,88,3,0
P028,2024-04-29,87,1,0
P028,2024-04-30,86,1,0
P028,2024-05-01,140,1,0
P028,2024-05-02,139,1,0
P028,2024-05-03,138,1,0
P028,2024-05-04,135,3,0
P028,2024-05-05,134,1,0
P028,2024-05-06,133,1,0
P028,2024-05-07,131,2,0
P028,2024-05-08,130,1,0
P028,2024-05-09,128,2,0
P028,2024-05-10,126,2,0
P028,2024-05-11,123,3,0
P028,2024-05-12,120,3,0
P028,2024-05-13,118,2,0
P028,2024-05-14,117,1,0
P028,2024-05-15,116,1,0
P028,2024-05-16,115,1,0
P028,2024-05-17,114,1,0
P028,2024-05-18,112,2,0
P028,2024-05-19,109,3,0
P028,2024-05-20,108,1,0
P028,2024-05-21,107,1,0
P028,2024-05-22,105,2,0
P028,2024-05-23,103,2,0
P028,2024-05-24,101,2,0
P028,2024-05-25,99,2,0
P028,2024-05-26,98,1,0
P028,2024-05-27,96,2,0
P028,2024-05-28,95,1,0
P028,2024-05-29,94,1,0
P028,2024-05-30,93,1,0
P028,2024-05-31,92,1,0
P028,2024-06-01,144,3,0
P028,2024-06-02,142,2,0
P028,2024-06-03,140,2,0
P028,2024-06-04,138,2,0
P028,2024-06-05,136,2,0
P028,2024-06-06,135,1,0
P028,2024-06-07,134,1,0
P028,2024-06-08,132,2,0
P028,2024-06-09,130,2,0
P028,2024-06-10,129,1,0
P028,2024-06-11,128,1,0
P028,2024-06-12,126,2,0
P028,2024-06-13,125,1,0
P028,2024-06-14,124,1,0
P028,2024-06-15,121,3,0
P028,2024-06-16,119,2,0
P028,2024-06-17,117,2,0
P028,2024-06-18,116,1,0
P028,2024-06-19,114,2,0
P028,2024-06-20,112,2,0
P028,2024-06-21,110,2,0
P028,2024-06-22,108,2,0
P028,2024-06-23,106,2,0
P028,2024-06-24,105,1,0
P028,2024-06-25,104,1,0
P028,2024-06-26,103,1,0
P028,2024-06-27,102,1,0
P028,2024-06-28,101,1,0
P028,2024-06-29,98,3,0
P028,2024-06-30,95,3,0
P028,2024-07-01,148,2,0
P028,2024-07-02,146,2,0
P028,2024-07-03,145,1,0
P028,2024-07-04,143,2,0
P028,2024-07-05,141,2,0
P028,2024-07-06,137,4,0
P028,2024-07-07,136,1,0
P028,2024-07-08,134,2,0
P028,2024-07-09,133,1,0
P028,2024-07-10,132,1,0
P028,2024-07-11,131,1,0
P028,2024-07-12,129,2,0
P028,2024-07-13,128,1,0
P028,2024-07-14,124,4,0
P028,2024-07-15,123,1,0
P028,2024-07-16,122,1,0
P028,2024-07-17,120,2,0
P028,2024-07-18,119,1,0
P028,2024-07-19,118,1,0
P028,2024-07-20,116,2,0
P028,2024-07-21,114,2,0
P028,2024-07-22,113,1,0
P028,2024-07-23,112,1,0
P028,2024-07-24,111,1,0
P028,2024-07-25,110,1,0
P028,2024-07-26,108,2,0
P028,2024-07-27,105,3,0
P028,2024-07-28,102,3,0
P028,2024-07-29,101,1,0
P028,2024-07-30,99,2,0
P028,2024-07-31,97,2,0
P028,2024-08-01,150,2,0
P028,2024-08-02,148,2,0
P028,2024-08-03,145,3,0
P028,2024-08-04,143,2,0
P028,2024-08-05,141,2,0
P028,2024-08-06,140,1,0
P028,2024-08-07,138,2,0
P028,2024-08-08,137,1,0
P028,2024-08-09,135,2,0
P028,2024-08-10,132,3,0
P028,2024-08-11,130,2,0
P028,2024-08-12,128,2,0
P028,2024-08-13,127,1,0
P028,2024-08-14,125,2,0
P028,2024-08-15,123,2,0
P028,2024-08-16,121,2,0
P028,2024-08-17,119,2,0
P028,2024-08-18,117,2,0
P028,2024-08-19,115,2,0
P028,2024-08-20,114,1,0
P028,2024-08-21,112,2,0
P028,2024-08-22,111,1,0
P028,2024-08-23,110,1,0
P028,2024-08-24,109,1,0
P028,2024-08-25,106,3,0
P028,2024-08-26,105,1,0
P028,2024-08-27,103,2,0
P028,2024-08-28,101,2,0
P028,2024-08-29,100,1,0
P028,2024-08-30,99,1,0
P028,2024-08-31,96,3,0
P028,2024-09-01,148,3,0
P028,2024-09-02,146,2,0
P028,2024-09-03,145,1,0
P028,2024-09-04,143,2,0
P028,2024-09-05,141,2,0
P028,2024-09-06,140,1,0
P028,2024-09-07,136,4,0
P028,2024-09-08,132,4,0
P028,2024-09-09,131,1,0
P028,2024-09-10,129,2,0
P028,2024-09-11,127,2,0
P028,2024-09-12,126,1,0
P028,2024-09-13,125,1,0
P028,2024-09-14,122,3,0
P028,2024-09-15,118,4,0
P028,2024-09-16,116,2,0
P028,2024-09-17,114,2,0
P028,2024-09-18,113,1,0
P028,2024-09-19,111,2,0
P028,2024-09-20,110,1,0
P028,2024-09-21,108,2,0
P028,2024-09-22,105,3,0
P028,2024-09-23,103,2,0
P028,2024-09-24,102,1,0
P028,2024-09-25,100,2,0
P028,2024-09-26,98,2,0
P028,2024-09-27,97,1,0
P028,2024-09-28,94,3,0
P028,2024-09-29,91,3,0
P028,2024-09-30,89,2,0
P028,2024-10-01,118,1,0
P028,2024-10-02,117,1,0
P028,2024-10-03,116,1,0
P028,2024-10-04,114,2,0
P028,2024-10-05,112,2,0
P028,2024-10-06,108,4,0
P028,2024-10-07,106,2,0
P028,2024-10-08,104,2,0
P028,2024-10-09,103,1,0
P028,2024-10-10,101,2,0
P028,2024-10-11,99,2,0
P028,2024-10-12,95,4,0
P028,2024-10-13,91,4,0
P028,2024-10-14,89,2,0
P028,2024-10-15,88,1,0
P028,2024-10-16,87,1,0
P028,2024-10-17,84,3,0
P028,2024-10-18,82,2,0
P028,2024-10-19,79,3,0
P028,2024-10-20,77,2,0
P028,2024-10-21,75,2,0
P028,2024-10-22,73,2,0
P028,2024-10-23,71,2,0
P028,2024-10-24,69,2,0
P028,2024-10-25,67,2,0
P028,2024-10-26,65,2,0
P028,2024-10-27,61,4,0
P028,2024-10-28,59,2,0
P028,2024-10-29,58,1,0
P028,2024-10-30,56,2,0
P028,2024-10-31,54,2,0
P028,2024-11-01,82,2,0
P028,2024-11-02,78,4,0
P028,2024-11-03,73,5,0
P028,2024-11-04,70,3,0
P028,2024-11-05,66,4,0
P028,2024-11-06,63,3,0
P028,2024-11-07,61,2,0
P028,2024-11-08,59,2,0
P028,2024-11-09,54,5,0
P028,2024-11-10,47,7,0
P028,2024-11-11,44,3,0
P028,2024-11-12,40,4,0
P028,2024-11-13,37,3,0
P028,2024-11-14,34,3,0
P028,2024-11-15,32,2,0
P028,2024-11-16,27,5,0
P028,2024-11-17,21,6,0
P028,2024-11-18,18,3,0
P028,2024-11-19,14,4,0
P028,2024-11-20,11,3,0
P028,2024-11-21,7,4,0
P028,2024-11-22,4,3,0
P028,2024-11-23,0,4,1
P028,2024-11-24,0,0,1
P028,2024-11-25,0,0,1
P028,2024-11-26,0,0,1
P028,2024-11-27,0,0,1
P028,2024-11-28,0,0,1
P028,2024-11-29,0,0,1
P028,2024-11-30,0,0,1
P028,2024-12-01,25,5,0
P028,2024-12-02,22,3,0
P028,2024-12-03,20,2,0
P028,2024-12-04,17,3,0
P028,2024-12-05,14,3,0
P028,2024-12-06,11,3,0
P028,2024-12-07,9,2,0
P028,2024-12-08,3,6,0
P028,2024-12-09,1,2,0
P028,2024-12-10,0,1,1
P028,2024-12-11,0,0,1
P028,2024-12-12,0,0,1
P028,2024-12-13,0,0,1
P028,2024-12-14,0,0,1
P028,2024-12-15,0,0,1
P028,2024-12-16,0,0,1
P028,2024-12-17,0,0,1
P028,2024-12-18,0,0,1
P028,2024-12-19,0,0,1
P028,2024-12-20,0,0,1
P028,2024-12-21,0,0,1
P028,2024-12-22,0,0,1
P028,2024-12-23,0,0,1
P028,2024-12-24,0,0,1
P028,2024-12-25,0,0,1
P028,2024-12-26,0,0,1
P028,2024-12-27,0,0,1
P028,2024-12-28,0,0,1
P028,2024-12-29,0,0,1
P028,2024-12-30,0,0,1
P028,2024-12-31,0,0,1
P029,2022-01-01,109,1,0
P029,2022-01-02,108,1,0
P029,2022-01-03,107,1,0
P029,2022-01-04,106,1,0
P029,2022-01-05,106,0,0
P029,2022-01-06,105,1,0
P029,2022-01-07,104,1,0
P029,2022-01-08,103,1,0
P029,2022-01-09,101,2,0
P029,2022-01-10,101,0,0
P029,2022-01-11,100,1,0
P029,2022-01-12,99,1,0
P029,2022-01-13,99,0,0
P029,2022-01-14,98,1,0
P029,2022-01-15,97,1,0
P029,2022-01-16,96,1,0
P029,2022-01-17,95,1,0
P029,2022-01-18,94,1,0
P029,2022-01-19,94,0,0
P029,2022-01-20,93,1,0
P029,2022-01-21,92,1,0
P029,2022-01-22,91,1,0
P029,2022-01-23,90,1,0
P029,2022-01-24,89,1,0
P029,2022-01-25,89,0,0
P029,2022-01-26,88,1,0
P029,2022-01-27,88,0,0
P029,2022-01-28,88,0,0
P029,2022-01-29,87,1,0
P029,2022-01-30,86,1,0
P029,2022-01-31,86,0,0
P029,2022-02-01,140,1,0
P029,2022-02-02,139,1,0
P029,2022-02-03,138,1,0
P029,2022-02-04,137,1,0
P029,2022-02-05,136,1,0
P029,2022-02-06,135,1,0
P029,2022-02-07,134,1,0
P029,2022-02-08,133,1,0
P029,2022-02-09,132,1,0
P029,2022-02-10,131,1,0
P029,2022-02-11,131,0,0
P029,2022-02-12,130,1,0
P029,2022-02-13,128,2,0
P029,2022-02-14,127,1,0
P029,2022-02-15,126,1,0
P029,2022-02-16,126,0,0
P029,2022-02-17,125,1,0
P029,2022-02-18,125,0,0
P029,2022-02-19,123,2,0
P029,2022-02-20,122,1,0
P029,2022-02-21,122,0,0
P029,2022-02-22,121,1,0
P029,2022-02-23,120,1,0
P029,2022-02-24,120,0,0
P029,2022-02-25,119,1,0
P029,2022-02-26,118,1,0
P029,2022-02-27,116,2,0
P029,2022-02-28,116,0,0
P029,2022-03-01,170,1,0
P029,2022-03-02,169,1,0
P029,2022-03-03,168,1,0
P029,2022-03-04,167,1,0
P029,2022-03-05,166,1,0
P029,2022-03-06,163,3,0
P029,2022-03-07,162,1,0
P029,2022-03-08,160,2,0
P029,2022-03-09,159,1,0
P029,2022-03-10,159,0,0
P029,2022-03-11,158,1,0
P029,2022-03-12,155,3,0
P029,2022-03-13,152,3,0
P029,2022-03-14,152,0,0
P029,2022-03-15,151,1,0
P029,2022-03-16,150,1,0
P029,2022-03-17,149,1,0
P029,2022-03-18,148,1,0
P029,2022-03-19,147,1,0
P029,2022-03-20,145,2,0
P029,2022-03-21,144,1,0
P029,2022-03-22,143,1,0
P029,2022-03-23,142,1,0
P029,2022-03-24,141,1,0
P029,2022-03-25,140,1,0
P029,2022-03-26,138,2,0
P029,2022-03-27,136,2,0
P029,2022-03-28,135,1,0
P029,2022-03-29,134,1,0
P029,2022-03-30,133,1,0
P029,2022-03-31,132,1,0
P029,2022-04-01,185,2,0
P029,2022-04-02,183,2,0
P029,2022-04-03,181,2,0
P029,2022-04-04,180,1,0
P029,2022-04-05,179,1,0
P029,2022-04-06,178,1,0
P029,2022-04-07,177,1,0
P029,2022-04-08,175,2,0
P029,2022-04-09,173,2,0
P029,2022-04-10,172,1,0
P029,2022-04-11,171,1,0
P029,2022-04-12,169,2,0
P029,2022-04-13,168,1,0
P029,2022-04-14,167,1,0
P029,2022-04-15,166,1,0
P029,2022-04-16,163,3,0
P029,2022-04-17,160,3,0
P029,2022-04-18,159,1,0
P029,2022-04-19,158,1,0
P029,2022-04-20,156,2,0
P029,2022-04-21,155,1,0
P029,2022-04-22,154,1,0
P029,2022-04-23,151,3,0
P029,2022-04-24,149,2,0
P029,2022-04-25,148,1,0
P029,2022-04-26,146,2,0
P029,2022-04-27,145,1,0
P029,2022-04-28,144,1,0
P029,2022-04-29,143,1,0
P029,2022-04-30,140,3,0
P029,2022-05-01,194,1,0
P029,2022-05-02,193,1,0
P029,2022-05-03,192,1,0
P029,2022-05-04,190,2,0
P029,2022-05-05,189,1,0
P029,2022-05-06,188,1,0
P029,2022-05-07,185,3,0
P029,2022-05-08,184,1,0
P029,2022-05-09,182,2,0
P029,2022-05-10,181,1,0
P029,2022-05-11,180,1,0
P029,2022-05-12,179,1,0
P029,2022-05-13,177,2,0
P029,2022-05-14,175,2,0
P029,2022-05-15,172,3,0
P029,2022-05-16,171,1,0
P029,2022-05-17,170,1,0
P029,2022-05-18,169,1,0
P029,2022-05-19,168,1,0
P029,2022-05-20,166,2,0
P029,2022-05-21,163,3,0
P029,2022-05-22,162,1,0
P029,2022-05-23,161,1,0
P029,2022-05-24,159,2,0
P029,2022-05-25,157,2,0
P029,2022-05-26,155,2,0
P029,2022-05-27,154,1,0
P029,2022-05-28,152,2,0
P029,2022-05-29,149,3,0
P029,2022-05-30,148,1,0
P029,2022-05-31,147,1,0
P029,2022-06-01,201,1,0
P029,2022-06-02,199,2,0
P029,2022-06-03,198,1,0
P029,2022-06-04,197,1,0
P029,2022-06-05,195,2,0
P029,2022-06-06,194,1,0
P029,2022-06-07,193,1,0
P029,2022-06-08,191,2,0
P029,2022-06-09,189,2,0
P029,2022-06-10,187,2,0
P029,2022-06-11,185,2,0
P029,2022-06-12,184,1,0
P029,2022-06-13,182,2,0
P029,2022-06-14,180,2,0
P029,2022-06-15,178,2,0
P029,2022-06-16,176,2,0
P029,2022-06-17,174,2,0
P029,2022-06-18,173,1,0
P029,2022-06-19,171,2,0
P029,2022-06-20,170,1,0
P029,2022-06-21,169,1,0
P029,2022-06-22,168,1,0
P029,2022-06-23,166,2,0
P029,2022-06-24,165,1,0
P029,2022-06-25,162,3,0
P029,2022-06-26,159,3,0
P029,2022-06-27,157,2,0
P029,2022-06-28,155,2,0
P029,2022-06-29,154,1,0
P029,2022-06-30,153,1,0
P029,2022-07-01,207,1,0
P029,2022-07-02,204,3,0
P029,2022-07-03,203,1,0
P029,2022-07-04,201,2,0
P029,2022-07-05,199,2,0
P029,2022-07-06,197,2,0
P029,2022-07-07,196,1,0
P029,2022-07-08,195,1,0
P029,2022-07-09,193,2,0
P029,2022-07-10,191,2,0
P029,2022-07-11,189,2,0
P029,2022-07-12,188,1,0
P029,2022-07-13,187,1,0
P029,2022-07-14,185,2,0
P029,2022-07-15,184,1,0
P029,2022-07-16,181,3,0
P029,2022-07-17,180,1,0
P029,2022-07-18,178,2,0
P029,2022-07-19,176,2,0
P029,2022-07-20,174,2,0
P029,2022-07-21,172,2,0
P029,2022-07-22,170,2,0
P029,2022-07-23,169,1,0
P029,2022-07-24,167,2,0
P029,2022-07-25,166,1,0
P029,2022-07-26,165,1,0
P029,2022-07-27,163,2,0
P029,2022-07-28,161,2,0
P029,2022-07-29,159,2,0
P029,2022-07-30,157,2,0
P029,2022-07-31,155,2,0
P029,2022-08-01,208,2,0
P029,2022-08-02,207,1,0
P029,2022-08-03,206,1,0
P029,2022-08-04,205,1,0
P029,2022-08-05,204,1,0
P029,2022-08-06,202,2,0
P029,2022-08-07,200,2,0
P029,2022-08-08,199,1,0
P029,2022-08-09,197,2,0
P029,2022-08-10,196,1,0
P029,2022-08-11,194,2,0
P029,2022-08-12,193,1,0
P029,2022-08-13,190,3,0
P029,2022-08-14,187,3,0
P029,2022-08-15,186,1,0
P029,2022-08-16,184,2,0
P029,2022-08-17,183,1,0
P029,2022-08-18,181,2,0
P029,2022-08-19,180,1,0
P029,2022-08-20,178,2,0
P029,2022-08-21,175,3,0
P029,2022-08-22,173,2,0
P029,2022-08-23,172,1,0
P029,2022-08-24,170,2,0
P029,2022-08-25,168,2,0
P029,2022-08-26,166,2,0
P029,2022-08-27,164,2,0
P029,2022-08-28,161,3,0
P029,2022-08-29,160,1,0
P029,2022-08-30,158,2,0
P029,2022-08-31,157,1,0
P029,2022-09-01,210,2,0
P029,2022-09-02,209,1,0
P029,2022-09-03,206,3,0
P029,2022-09-04,202,4,0
P029,2022-09-05,200,2,0
P029,2022-09-06,198,2,0
P029,2022-09-07,197,1,0
P029,2022-09-08,196,1,0
P029,2022-09-09,195,1,0
P029,2022-09-10,191,4,0
P029,2022-09-11,189,2,0
P029,2022-09-12,187,2,0
P029,2022-09-13,185,2,0
P029,2022-09-14,184,1,0
P029,2022-09-15,182,2,0
P029,2022-09-16,181,1,0
P029,2022-09-17,179,2,0
P029,2022-09-18,175,4,0
P029,2022-09-19,173,2,0
P029,2022-09-20,172,1,0
P029,2022-09-21,171,1,0
P029,2022-09-22,170,1,0
P029,2022-09-23,169,1,0
P029,2022-09-24,165,4,0
P029,2022-09-25,162,3,0
P029,2022-09-26,161,1,0
P029,2022-09-27,160,1,0
P029,2022-09-28,159,1,0
P029,2022-09-29,157,2,0
P029,2022-09-30,156,1,0
P029,2022-10-01,182,4,0
P029,2022-10-02,179,3,0
P029,2022-10-03,177,2,0
P029,2022-10-04,175,2,0
P029,2022-10-05,174,1,0
P029,2022-10-06,171,3,0
P029,2022-10-07,170,1,0
P029,2022-10-08,167,3,0
P029,2022-10-09,164,3,0
P029,2022-10-10,162,2,0
P029,2022-10-11,161,1,0
P029,2022-10-12,158,3,0
P029,2022-10-13,157,1,0
P029,2022-10-14,155,2,0
P029,2022-10-15,153,2,0
P029,2022-10-16,150,3,0
P029,2022-10-17,148,2,0
P029,2022-10-18,147,1,0
P029,2022-10-19,146,1,0
P029,2022-10-20,145,1,0
P029,2022-10-21,143,2,0
P029,2022-10-22,140,3,0
P029,2022-10-23,137,3,0
P029,2022-10-24,135,2,0
P029,2022-10-25,133,2,0
P029,2022-10-26,132,1,0
P029,2022-10-27,131,1,0
P029,2022-10-28,129,2,0
P029,2022-10-29,125,4,0
P029,2022-10-30,122,3,0
P029,2022-10-31,121,1,0
P029,2022-11-01,149,2,0
P029,2022-11-02,145,4,0
P029,2022-11-03,143,2,0
P029,2022-11-04,139,4,0
P029,2022-11-05,133,6,0
P029,2022-11-06,127,6,0
P029,2022-11-07,124,3,0
P029,2022-11-08,122,2,0
P029,2022-11-09,119,3,0
P029,2022-11-10,116,3,0
P029,2022-11-11,114,2,0
P029,2022-11-12,110,4,0
P029,2022-11-13,105,5,0
P029,2022-11-14,102,3,0
P029,2022-11-15,98,4,0
P029,2022-11-16,95,3,0
P029,2022-11-17,93,2,0
P029,2022-11-18,89,4,0
P029,2022-11-19,83,6,0
P029,2022-11-20,80,3,0
P029,2022-11-21,77,3,0
P029,2022-11-22,74,3,0
P029,2022-11-23,70,4,0
P029,2022-11-24,66,4,0
P029,2022-11-25,64,2,0
P029,2022-11-26,59,5,0
P029,2022-11-27,53,6,0
P029,2022-11-28,49,4,0
P029,2022-11-29,46,3,0
P029,2022-11-30,43,3,0
P029,2022-12-01,71,2,0
P029,2022-12-02,70,1,0
P029,2022-12-03,64,6,0
P029,2022-12-04,59,5,0
P029,2022-12-05,57,2,0
P029,2022-12-06,55,2,0
P029,2022-12-07,52,3,0
P029,2022-12-08,50,2,0
P029,2022-12-09,48,2,0
P029,2022-12-10,43,5,0
P029,2022-12-11,39,4,0
P029,2022-12-12,36,3,0
P029,2022-12-13,33,3,0
P029,2022-12-14,32,1,0
P029,2022-12-15,28,4,0
P029,2022-12-16,26,2,0
P029,2022-12-17,24,2,0
P029,2022-12-18,22,2,0
P029,2022-12-19,21,1,0
P029,2022-12-20,18,3,0
P029,2022-12-21,16,2,0
P029,2022-12-22,13,3,0
P029,2022-12-23,10,3,0
P029,2022-12-24,7,3,0
P029,2022-12-25,4,3,0
P029,2022-12-26,2,2,0
P029,2022-12-27,1,1,0
P029,2022-12-28,0,1,1
P029,2022-12-29,0,0,1
P029,2022-12-30,0,0,1
P029,2022-12-31,0,0,1
P029,2023-01-01,53,2,0
P029,2023-01-02,53,0,0
P029,2023-01-03,53,0,0
P029,2023-01-04,52,1,0
P029,2023-01-05,52,0,0
P029,2023-01-06,52,0,0
P029,2023-01-07,51,1,0
P029,2023-01-08,50,1,0
P029,2023-01-09,50,0,0
P029,2023-01-10,49,1,0
P029,2023-01-11,48,1,0
P029,2023-01-12,48,0,0
P029,2023-01-13,47,1,0
P029,2023-01-14,45,2,0
P029,2023-01-15,44,1,0
P029,2023-01-16,43,1,0
P029,2023-01-17,42,1,0
P029,2023-01-18,42,0,0
P029,2023-01-19,41,1,0
P029,2023-01-20,40,1,0
P029,2023-01-21,38,2,0
P029,2023-01-22,37,1,0
P029,2023-01-23,36,1,0
P029,2023-01-24,35,1,0
P029,2023-01-25,35,0,0
P029,2023-01-26,34,1,0
P029,2023-01-27,33,1,0
P029,2023-01-28,32,1,0
P029,2023-01-29,30,2,0
P029,2023-01-30,29,1,0
P029,2023-01-31,29,0,0
P029,2023-02-01,83,1,0
P029,2023-02-02,82,1,0
P029,2023-02-03,81,1,0
P029,2023-02-04,79,2,0
P029,2023-02-05,78,1,0
P029,2023-02-06,77,1,0
P029,2023-02-07,76,1,0
P029,2023-02-08,75,1,0
P029,2023-02-09,75,0,0
P029,2023-02-10,74,1,0
P029,2023-02-11,73,1,0
P029,2023-02-12,72,1,0
P029,2023-02-13,72,0,0
P029,2023-02-14,72,0,0
P029,2023-02-15,72,0,0
P029,2023-02-16,71,1,0
P029,2023-02-17,71,0,0
P029,2023-02-18,70,1,0
P029,2023-02-19,68,2,0
P029,2023-02-20,67,1,0
P029,2023-02-21,66,1,0
P029,2023-02-22,65,1,0
P029,2023-02-23,65,0,0
P029,2023-02-24,64,1,0
P029,2023-02-25,63,1,0
P029,2023-02-26,62,1,0
P029,2023-02-27,61,1,0
P029,2023-02-28,60,1,0
P029,2023-03-01,114,1,0
P029,2023-03-02,113,1,0
P029,2023-03-03,112,1,0
P029,2023-03-04,111,1,0
P029,2023-03-05,109,2,0
P029,2023-03-06,108,1,0
P029,2023-03-07,106,2,0
P029,2023-03-08,104,2,0
P029,2023-03-09,103,1,0
P029,2023-03-10,103,0,0
P029,2023-03-11,101,2,0
P029,2023-03-12,99,2,0
P029,2023-03-13,98,1,0
P029,2023-03-14,97,1,0
P029,2023-03-15,96,1,0
P029,2023-03-16,95,1,0
P029,2023-03-17,94,1,0
P029,2023-03-18,93,1,0
P029,2023-03-19,92,1,0
P029,2023-03-20,90,2,0
P029,2023-03-21,89,1,0
P029,2023-03-22,88,1,0
P029,2023-03-23,87,1,0
P029,2023-03-24,86,1,0
P029,2023-03-25,83,3,0
P029,2023-03-26,81,2,0
P029,2023-03-27,80,1,0
P029,2023-03-28,79,1,0
P029,2023-03-29,78,1,0
P029,2023-03-30,77,1,0
P029,2023-03-31,76,1,0
P029,2023-04-01,129,2,0
P029,2023-04-02,127,2,0
P029,2023-04-03,125,2,0
P029,2023-04-04,124,1,0
P029,2023-04-05,123,1,0
P029,2023-04-06,121,2,0
P029,2023-04-07,120,1,0
P029,2023-04-08,117,3,0
P029,2023-04-09,115,2,0
P029,2023-04-10,114,1,0
P029,2023-04-11,113,1,0
P029,2023-04-12,112,1,0
P029,2023-04-13,111,1,0
P029,2023-04-14,109,2,0
P029,2023-04-15,107,2,0
P029,2023-04-16,106,1,0
P029,2023-04-17,105,1,0
P029,2023-04-18,104,1,0
P029,2023-04-19,103,1,0
P029,2023-04-20,101,2,0
P029,2023-04-21,100,1,0
P029,2023-04-22,99,1,0
P029,2023-04-23,97,2,0
P029,2023-04-24,96,1,0
P029,2023-04-25,94,2,0
P029,2023-04-26,93,1,0
P029,2023-04-27,92,1,0
P029,2023-04-28,91,1,0
P029,2023-04-29,89,2,0
P029,2023-04-30,88,1,0
P029,2023-05-01,142,1,0
P029,2023-05-02,141,1,0
P029,2023-05-03,140,1,0
P029,2023-05-04,139,1,0
P029,2023-05-05,137,2,0
P029,2023-05-06,134,3,0
P029,2023-05-07,132,2,0
P029,2023-05-08,131,1,0
P029,2023-05-09,129,2,0
P029,2023-05-10,127,2,0
P029,2023-05-11,125,2,0
P029,2023-05-12,124,1,0
P029,2023-05-13,123,1,0
P029,2023-05-14,121,2,0
P029,2023-05-15,119,2,0
P029,2023-05-16,118,1,0
P029,2023-05-17,117,1,0
P029,2023-05-18,116,1,0
P029,2023-05-19,115,1,0
P029,2023-05-20,114,1,0
P029,2023-05-21,111,3,0
P029,2023-05-22,109,2,0
P029,2023-05-23,108,1,0
P029,2023-05-24,107,1,0
P029,2023-05-25,105,2,0
P029,2023-05-26,104,1,0
P029,2023-05-27,101,3,0
P029,2023-05-28,99,2,0
P029,2023-05-29,98,1,0
P029,2023-05-30,97,1,0
P029,2023-05-31,96,1,0
P029,2023-06-01,149,2,0
P029,2023-06-02,147,2,0
P029,2023-06-03,144,3,0
P029,2023-06-04,142,2,0
P029,2023-06-05,141,1,0
P029,2023-06-06,140,1,0
P029,2023-06-07,138,2,0
P029,2023-06-08,136,2,0
P029,2023-06-09,135,1,0
P029,2023-06-10,132,3,0
P029,2023-06-11,129,3,0
P029,2023-06-12,128,1,0
P029,2023-06-13,127,1,0
P029,2023-06-14,126,1,0
P029,2023-06-15,125,1,0
P029,2023-06-16,123,2,0
P029,2023-06-17,120,3,0
P029,2023-06-18,117,3,0
P029,2023-06-19,116,1,0
P029,2023-06-20,114,2,0
P029,2023-06-21,113,1,0
P029,2023-06-22,112,1,0
P029,2023-06-23,111,1,0
P029,2023-06-24,108,3,0
P029,2023-06-25,106,2,0
P029,2023-06-26,105,1,0
P029,2023-06-27,104,1,0
P029,2023-06-28,103,1,0
P029,2023-06-29,102,1,0
P029,2023-06-30,100,2,0
P029,2023-07-01,153,2,0
