return_id,order_id,item_id,product_id,product_name,supplier,category,return_date,return_reason,refund_amount,qty_returned
RET003616,ORD0010687,ITM0018325,P016,27in Monitor 4K,BrightGadgets,Displays,2024-11-12,Not as Described,305.23,1
RET003617,ORD0010694,ITM0018341,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2023-05-16,Defective/Not Working,55.92,1
RET003618,ORD0010720,ITM0018387,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-04-05,Defective/Not Working,45.69,1
RET003619,ORD0010722,ITM0018390,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2022-11-04,Wrong Item Sent,92.15,2
RET003620,ORD0010727,ITM0018398,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2023-07-19,Defective/Not Working,62.38,2
RET003621,ORD0010728,ITM0018399,P018,Action Camera 4K,Bright gadgets,Cameras,2023-07-29,Defective/Not Working,152.43,1
RET003622,ORD0010729,ITM0018400,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-08-24,Defective/Not Working,42.96,1
RET003623,ORD0010733,ITM0018409,P025,Screen Cleaning Kit,ValueSource Co,Accessories,2023-09-14,Not as Described,7.95,1
RET003624,ORD0010734,ITM0018410,P025,Screen Cleaning Kit,ValueSource Co,Accessories,2023-10-28,Arrived Damaged,7.48,1
RET003625,ORD0010735,ITM0018416,P028,Gaming Chair Ergonomic,ValueSource Co,Furniture,2024-09-26,Arrived Damaged,333.26,1
RET003626,ORD0010741,ITM0018428,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-09-22,Changed Mind,59.54,1
RET003627,ORD0010743,ITM0018434,P003,Smart Watch Fitness,Nova Tech Supply,Wearables,2023-04-01,Defective/Not Working,238.74,2
RET003628,ORD0010748,ITM0018442,P025,Screen Cleaning Kit,ValueSource Co,Accessories,2024-12-16,Changed Mind,5.26,1
RET003629,ORD0010751,ITM0018448,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2022-11-14,Defective/Not Working,33.15,1
RET003630,ORD0010753,ITM0018452,P025,Screen Cleaning Kit,ValueSource Co,Accessories,2023-04-23,Defective/Not Working,7.47,1
RET003631,ORD0010754,ITM0018454,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2023-07-15,Defective/Not Working,49.68,1
RET003632,ORD0010757,ITM0018457,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2024-05-31,Arrived Damaged,32.45,1
RET003633,ORD0010760,ITM0018461,P028,Gaming Chair Ergonomic,ValueSource Co,Furniture,2024-07-30,Defective/Not Working,335.2,1
RET003634,ORD0010762,ITM0018464,P016,27in Monitor 4K,BrightGadgets,Displays,2024-10-12,Arrived Damaged,258.31,1
RET003635,ORD0010762,ITM0018465,P011,Mechanical Keyboard TKL,ELITECOMPONENTS,Peripherals,2024-10-23,Defective/Not Working,152.2,2
RET003636,ORD0010764,ITM0018469,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2023-08-26,Defective/Not Working,30.6,1
RET003637,ORD0010773,ITM0018484,P009,Desk Pad XL,TechCore Ltd,Accessories,2023-09-14,Defective/Not Working,20.6,1
RET003638,ORD0010778,ITM0018492,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2023-07-21,Wrong Item Sent,54.46,1
RET003639,ORD0010779,ITM0018495,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2023-08-02,Defective/Not Working,41.71,1
RET003640,ORD0010784,ITM0018504,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-07-01,Defective/Not Working,44.95,1
RET003641,ORD0010791,ITM0018516,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2024-07-08,Poor Quality,31.96,1
RET003642,ORD0010795,ITM0018520,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2022-07-07,Defective/Not Working,46.19,1
RET003643,ORD0010798,ITM0018527,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-09-13,Defective/Not Working,47.79,1
RET003644,ORD0010805,ITM0018540,P022,Laptop Sleeve 15in,ValueSource Co,Accessories,2022-12-09,Defective/Not Working,13.96,1
RET003645,ORD0010808,ITM0018544,P003,Smart Watch Fitness,Nova Tech Supply,Wearables,2023-10-07,Defective/Not Working,252.99,2
RET003646,ORD0010813,ITM0018553,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-08-04,Arrived Damaged,47.36,1
RET003647,ORD0010816,ITM0018560,P011,Mechanical Keyboard TKL,EliteComponents,Peripherals,2024-09-19,Poor Quality,82.63,1
RET003648,ORD0010818,ITM0018564,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-10-18,Defective/Not Working,47.12,1
RET003649,ORD0010822,ITM0018573,P021,VR Headset Standalone,brightgadgets,Gaming,2023-03-18,Not as Described,226.92,1
RET003650,ORD0010823,ITM0018574,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2023-07-07,Arrived Damaged,53.56,1
RET003651,ORD0010827,ITM0018580,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-04-16,Defective/Not Working,48.81,1
RET003652,ORD0010829,ITM0018585,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2023-11-01,Defective/Not Working,33.61,1
RET003653,ORD0010842,ITM0018603,P016,27in Monitor 4K,BrightGadgets,Displays,2024-08-11,Defective/Not Working,291.45,1
RET003654,ORD0010855,ITM0018623,P017,Smart LED Desk Lamp,BrightGadgets,Lighting,2024-08-20,Changed Mind,32.83,1
RET003655,ORD0010856,ITM0018626,P005,USB-C Hub 7-in-1,TechCore Ltd,Accessories,2024-09-02,Defective/Not Working,26.0,1
RET003656,ORD0010860,ITM0018633,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-09-03,Not as Described,36.81,1
RET003657,ORD0010862,ITM0018638,P015,Microphone USB Condenser,Elite Components,Audio,2023-06-05,Wrong Item Sent,95.26,1
RET003658,ORD0010872,ITM0018655,P027,Cable Clips Pack 50,ValueSource Co,Accessories,2023-05-13,Defective/Not Working,4.67,1
RET003659,ORD0010873,ITM0018656,P003,Smart Watch Fitness,Novatech Supply,Wearables,2024-10-18,Defective/Not Working,125.47,1
RET003660,ORD0010876,ITM0018662,P006,Laptop Stand Aluminium,TechCore Ltd,Accessories,2024-12-20,Not as Described,35.28,1
RET003661,ORD0010883,ITM0018678,P011,Mechanical Keyboard TKL,EliteComponents,Peripherals,2023-05-17,Defective/Not Working,72.64,1
RET003662,ORD0010884,ITM0018679,P005,USB-C Hub 7-in-1,TechCore Ltd,Accessories,2023-05-31,Defective/Not Working,32.14,1
RET003663,ORD0010885,ITM0018682,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-08-16,Defective/Not Working,56.32,1
RET003664,ORD0010886,ITM0018684,P001,Wireless Earbuds Pro,Nova Tech Supply,Audio,2024-09-12,Defective/Not Working,39.6,1
RET003665,ORD0010893,ITM0018695,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-12-19,Defective/Not Working,39.14,1
RET003666,ORD0010894,ITM0018698,P025,Screen Cleaning Kit,ValueSource Co,Accessories,2024-07-30,Defective/Not Working,7.77,1
RET003667,ORD0010901,ITM0018709,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2022-12-01,Defective/Not Working,53.08,1
RET003668,ORD0010902,ITM0018710,P003,Smart Watch Fitness,Nova Tech Supply,Wearables,2023-08-11,Defective/Not Working,96.31,1
RET003669,ORD0010912,ITM0018724,P025,Screen Cleaning Kit,ValueSource Co,Accessories,2022-07-07,Not as Described,7.95,1
RET003670,ORD0010922,ITM0018743,P016,27in Monitor 4K,BrightGadgets,Displays,2022-10-30,Arrived Damaged,293.39,1
RET003671,ORD0010922,ITM0018744,P002,Bluetooth Speaker Mini,Novatech Supply,Audio,2022-10-24,Defective/Not Working,116.04,2
RET003672,ORD0010923,ITM0018747,P016,27in Monitor 4K,BrightGadgets,Displays,2022-12-07,Defective/Not Working,310.23,1
RET003673,ORD0010924,ITM0018748,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-10-23,Defective/Not Working,97.71,2
RET003674,ORD0010924,ITM0018749,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-11-03,Defective/Not Working,96.73,2
RET003675,ORD0010928,ITM0018758,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-11-28,Wrong Item Sent,58.42,1
RET003676,ORD0010930,ITM0018762,P003,Smart Watch Fitness,Nova Tech Supply,Wearables,2024-02-02,Changed Mind,96.46,1
RET003677,ORD0010932,ITM0018764,P030,Webcam 4K Pro,TechCore Ltd,Peripherals,2024-07-17,Defective/Not Working,142.19,1
RET003678,ORD0010934,ITM0018767,P024,Phone Stand Adjustable,Value Source Co,Accessories,2024-09-19,,7.04,1
RET003679,ORD0010941,ITM0018780,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2023-10-07,Defective/Not Working,31.85,1
RET003680,ORD0010954,ITM0018801,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-05-02,Not as Described,34.86,1
RET003681,ORD0010961,ITM0018814,P005,USB-C Hub 7-in-1,TechCore Ltd,Accessories,2024-05-10,Defective/Not Working,24.35,1
RET003682,ORD0010963,ITM0018816,P023,Cable Management Kit,ValueSource Co,Accessories,2024-10-23,Defective/Not Working,12.27,1
RET003683,ORD0010971,ITM0018831,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2024-03-28,Defective/Not Working,27.93,1
RET003684,ORD0010971,ITM0018833,P023,Cable Management Kit,ValueSource Co,Accessories,2024-03-30,Arrived Damaged,10.08,1
RET003685,ORD0010978,ITM0018845,P004,Smart Plug 4-Pack,Novatech Supply,Smart Home,2023-08-06,Wrong Item Sent,62.24,2
RET003686,ORD0010979,ITM0018848,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-09-24,Not as Described,44.33,1
RET003687,ORD0010982,ITM0018851,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2023-12-08,Arrived Damaged,25.11,1
RET003688,ORD0010984,ITM0018856,P007,Webcam 1080p HD,TECHCORE LTD,Peripherals,2024-03-19,Defective/Not Working,46.86,1
RET003689,ORD0010985,ITM0018858,P023,Cable Management Kit,ValueSource Co,Accessories,2023-04-03,Changed Mind,12.64,1
RET003690,ORD0010985,ITM0018859,P005,USB-C Hub 7-in-1,TechCore Ltd,Accessories,2023-04-15,Not as Described,31.67,1
RET003691,ORD0010999,ITM0018886,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2022-11-03,Defective/Not Working,123.63,3
RET003692,ORD0011003,ITM0018893,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-11-17,Arrived Damaged,37.43,1
RET003693,ORD0011007,ITM0018902,P011,Mechanical Keyboard TKL,Elite Components,Peripherals,2022-12-06,Not as Described,70.07,1
RET003694,ORD0011019,ITM0018923,P020,Laptop Cooling Pad,BrightGadgets,Accessories,2024-09-04,Arrived Damaged,23.36,1
RET003695,ORD0011024,ITM0018929,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-06-17,Defective/Not Working,44.14,1
RET003696,ORD0011030,ITM0018938,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2022-06-29,Arrived Damaged,37.57,1
RET003697,ORD0011037,ITM0018946,P003,Smart Watch Fitness,Novatech Supply,Wearables,2024-08-14,Not as Described,129.96,1
RET003698,ORD0011040,ITM0018953,P023,Cable Management Kit,Valuesource Co,Accessories,2024-10-03,,12.8,1
RET003699,ORD0011042,ITM0018958,P026,HDMI Cable 2m,ValueSource Co,Accessories,2024-01-13,Poor Quality,7.4,1
RET003700,ORD0011043,ITM0018959,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-02-05,Defective/Not Working,45.18,1
RET003701,ORD0011046,ITM0018963,P025,Screen Cleaning Kit,ValueSource Co,Accessories,2024-09-03,Defective/Not Working,7.37,1
RET003702,ORD0011048,ITM0018966,P007,Webcam 1080p HD,TechCore Ltd,Peripherals,2024-11-29,Not as Described,109.11,2
RET003703,ORD0011054,ITM0018977,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-04-28,Defective/Not Working,46.78,1
RET003704,ORD0011076,ITM0019012,P011,Mechanical Keyboard TKL,EliteComponents,Peripherals,2024-05-05,Not as Described,86.37,1
RET003705,ORD0011083,ITM0019022,P006,Laptop Stand Aluminium,Tech Core Ltd,Accessories,2024-08-13,Defective/Not Working,33.4,1
RET003706,ORD0011084,ITM0019025,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-09-07,Defective/Not Working,108.24,2
RET003707,ORD0011091,ITM0019036,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-11-28,Not as Described,48.0,1
RET003708,ORD0011091,ITM0019037,P017,Smart LED Desk Lamp,BrightGadgets,Lighting,2024-11-15,Not as Described,39.61,1
RET003709,ORD0011099,ITM0019052,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2023-08-22,Changed Mind,50.41,1
RET003710,ORD0011103,ITM0019058,P016,27in Monitor 4K,BrightGadgets,Displays,2024-03-29,Defective/Not Working,309.53,1
RET003711,ORD0011108,ITM0019068,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2022-12-04,Defective/Not Working,41.04,1
RET003712,ORD0011112,ITM0019072,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-12-21,Defective/Not Working,49.24,1
RET003713,ORD0011113,ITM0019075,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2025-01-04,Defective/Not Working,47.66,1
RET003714,ORD0011117,ITM0019080,P010,Noise Cancel Headphones,TechCore,Audio,2023-02-20,Defective/Not Working,36.49,1
RET003715,ORD0011120,ITM0019087,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2022-10-07,Defective/Not Working,33.65,1
RET003716,ORD0011122,ITM0019089,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-12-10,Defective/Not Working,45.9,1
RET003717,ORD0011129,ITM0019105,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2022-12-29,Defective/Not Working,44.05,1
RET003718,ORD0011136,ITM0019121,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2023-12-03,Defective/Not Working,54.82,1
RET003719,ORD0011137,ITM0019123,P027,Cable Clips Pack 50,ValueSource Co,,2023-06-09,Defective/Not Working,10.59,2
RET003720,ORD0011138,ITM0019125,P009,Desk Pad XL,TechCore Ltd,Accessories,2023-08-08,Arrived Damaged,22.48,1
RET003721,ORD0011140,ITM0019127,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-01-06,Defective/Not Working,113.56,2
RET003722,ORD0011144,ITM0019135,P029,Thermal Paste Premium,EliteComponents,PC Parts,2023-06-14,Changed Mind,9.2,1
RET003723,ORD0011149,ITM0019143,P001,Wireless Earbuds Pro,novatech supply,Audio,2024-12-01,Defective/Not Working,44.03,1
RET003724,ORD0011157,ITM0019158,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2024-10-13,Defective/Not Working,33.71,1
RET003725,ORD0011160,ITM0019163,P003,Smart Watch Fitness,NOVATECH,Wearables,2025-01-21,Defective/Not Working,117.95,1
RET003726,ORD0011164,ITM0019170,P027,Cable Clips Pack 50,ValueSource Co,Accessories,2023-10-16,Changed Mind,5.39,1
RET003727,ORD0011166,ITM0019172,P014,Docking Station USB-C,EliteComponents,Accessories,2023-06-18,Wrong Item Sent,98.66,1
RET003728,ORD0011167,ITM0019174,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2023-07-08,Poor Quality,57.35,1
RET003729,ORD0011170,ITM0019182,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-12-16,Arrived Damaged,44.43,1
RET003730,ORD0011181,ITM0019197,P012,Gaming Mouse RGB,Elite components,Peripherals,2022-10-17,Arrived Damaged,32.12,1
RET003731,ORD0011183,ITM0019204,P025,Screen Cleaning Kit,ValueSource Co,Accessories,2023-11-15,Not as Described,7.91,1
RET003732,ORD0011187,ITM0019211,P002,Bluetooth Speaker Mini,novatech supply,Audio,2023-01-21,Not as Described,58.03,1
RET003733,ORD0011188,ITM0019212,P026,HDMI Cable 2m,ValueSource Co,Accessories,2023-03-01,Defective/Not Working,7.23,1
RET003734,ORD0011190,ITM0019216,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2022-05-19,Defective/Not Working,33.92,1
RET003735,ORD0011201,ITM0019236,P020,Laptop Cooling Pad,BrightGadgets,Accessories,2023-12-19,Poor Quality,32.45,1
RET003736,ORD0011201,ITM0019237,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-12-20,Not as Described,98.23,2
RET003737,ORD0011215,ITM0019261,P026,HDMI Cable 2m,ValueSource Co,Accessories,2024-05-01,Not as Described,8.96,1
RET003738,ORD0011225,ITM0019275,P005,USB-C Hub 7-in-1,TechCore Ltd,Accessories,2022-08-15,,30.96,1
RET003739,ORD0011231,ITM0019290,P010,Noise Cancel Headphones,TechCore Ltd,Audio,2025-01-19,Defective/Not Working,28.57,1
RET003740,ORD0011235,ITM0019296,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-02-26,Not as Described,91.42,2
RET003741,ORD0011239,ITM0019302,P002,Bluetooth Speaker Mini,Novatech Supply,Audio,2023-06-30,Defective/Not Working,58.58,1
RET003742,ORD0011243,ITM0019308,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-09-20,Poor Quality,111.3,2
RET003743,ORD0011244,ITM0019309,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-01-12,Defective/Not Working,42.74,1
RET003744,ORD0011248,ITM0019319,P023,Cable Management Kit,ValueSource Co,Accessories,2022-11-16,Poor Quality,10.24,1
RET003745,ORD0011254,ITM0019332,P022,Laptop Sleeve 15in,Value Source Co,Accessories,2023-05-10,Not as Described,29.87,2
RET003746,ORD0011255,ITM0019333,P019,Ring Light 10in,BRIGHTGADGETS,Lighting,2023-06-24,Not as Described,52.25,1
RET003747,ORD0011261,ITM0019342,P023,Cable Management Kit,ValueSource Co,Accessories,2024-08-23,Defective/Not Working,11.55,1
RET003748,ORD0011267,ITM0019351,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-01-16,Defective/Not Working,42.96,1
RET003749,ORD0011267,ITM0019353,P015,Microphone USB Condenser,Elite Components,Audio,2024-01-03,Arrived Damaged,80.24,1
RET003750,ORD0011269,ITM0019356,P006,Laptop Stand Aluminium,Tech Core Ltd,Accessories,2024-09-10,Arrived Damaged,35.7,1
RET003751,ORD0011270,ITM0019360,P026,HDMI Cable 2m,ValueSource Co,Accessories,2024-09-19,Not as Described,16.4,2
RET003752,ORD0011280,ITM0019381,P016,27in Monitor 4K,BRIGHTGADGETS,Displays,2024-10-31,Defective/Not Working,289.26,1
RET003753,ORD0011289,ITM0019396,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-08-16,Defective/Not Working,88.13,2
RET003754,ORD0011298,ITM0019411,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-01-12,Defective/Not Working,81.93,2
RET003755,ORD0011304,ITM0019417,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-10-10,Defective/Not Working,45.03,1
RET003756,ORD0011305,ITM0019419,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2023-12-01,Defective/Not Working,41.88,1
RET003757,ORD0011309,ITM0019427,P012,Gaming Mouse RGB,Elite components,Peripherals,2024-05-23,Arrived Damaged,41.06,1
RET003758,ORD0011316,ITM0019438,P025,Screen Cleaning Kit,ValueSource Co,Accessories,2024-02-08,Arrived Damaged,6.35,1
RET003759,ORD0011317,ITM0019443,P016,27in Monitor 4K,BrightGadgets,Displays,2024-02-14,,302.47,1
RET003760,ORD0011324,ITM0019455,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-11-27,Defective/Not Working,53.04,1
RET003761,ORD0011331,ITM0019467,P030,Webcam 4K Pro,TechCore Ltd,Peripherals,2024-11-10,Arrived Damaged,133.62,1
RET003762,ORD0011333,ITM0019471,P011,Mechanical Keyboard TKL,ELITECOMPONENTS,Peripherals,2025-01-14,Not as Described,65.87,1
RET003763,ORD0011336,ITM0019479,P019,Ring Light 10in,BrightGadgets,Lighting,2023-12-17,Wrong Item Sent,53.62,1
RET003764,ORD0011342,ITM0019489,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2024-04-01,Not as Described,32.5,1
RET003765,ORD0011343,ITM0019492,P026,HDMI Cable 2m,ValueSource Co,Accessories,2024-05-06,Changed Mind,6.8,1
RET003766,ORD0011345,ITM0019496,P023,Cable Management Kit,ValueSource Co,Accessories,2024-10-03,Changed Mind,10.61,1
RET003767,ORD0011349,ITM0019502,P006,Laptop Stand Aluminium,TechCore Ltd,Accessories,2024-05-13,Wrong Item Sent,33.24,1
RET003768,ORD0011354,ITM0019509,P025,Screen Cleaning Kit,ValueSource Co,Accessories,2024-09-09,,5.86,1
RET003769,ORD0011355,ITM0019512,P021,VR Headset Standalone,brightgadgets,Gaming,2022-07-31,Defective/Not Working,273.05,1
RET003770,ORD0011356,ITM0019513,P024,Phone Stand Adjustable,Value Source Co,Accessories,2022-09-22,Defective/Not Working,19.23,2
RET003771,ORD0011362,ITM0019523,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-07-27,Defective/Not Working,52.87,1
RET003772,ORD0011371,ITM0019540,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2024-05-30,Defective/Not Working,33.95,1
RET003773,ORD0011374,ITM0019546,P022,Laptop Sleeve 15in,VALUE SOURCE,Accessories,2024-10-23,Changed Mind,18.88,1
RET003774,ORD0011384,ITM0019567,P003,Smart Watch Fitness,Novatech Supply,Wearables,2023-05-16,Defective/Not Working,274.66,2
RET003775,ORD0011392,ITM0019582,P005,USB-C Hub 7-in-1,TechCore,Accessories,2025-01-19,Not as Described,51.76,2
RET003776,ORD0011394,ITM0019585,P006,Laptop Stand Aluminium,TechCore Ltd,Accessories,2023-07-25,Arrived Damaged,37.92,1
RET003777,ORD0011403,ITM0019601,P005,USB-C Hub 7-in-1,TechCore Ltd,Accessories,2024-07-27,Arrived Damaged,33.36,1
RET003778,ORD0011403,ITM0019603,P011,Mechanical Keyboard TKL,EliteComponents,Peripherals,2024-07-26,Arrived Damaged,82.43,1
RET003779,ORD0011409,ITM0019612,P025,Screen Cleaning Kit,ValueSource Co,Accessories,2024-03-20,Defective/Not Working,7.94,1
RET003780,ORD0011411,ITM0019614,P025,Screen Cleaning Kit,Valuesource Co,Accessories,2023-11-03,Changed Mind,6.22,1
RET003781,ORD0011412,ITM0019616,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-09-21,Defective/Not Working,36.21,1
RET003782,ORD0011413,ITM0019618,P017,Smart LED Desk Lamp,BrightGadgets,Lighting,2023-10-13,Changed Mind,30.0,1
RET003783,ORD0011416,ITM0019624,P023,Cable Management Kit,ValueSource Co,Accessories,2023-12-29,Defective/Not Working,11.8,1
RET003784,ORD0011418,ITM0019627,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-02-10,Defective/Not Working,48.04,1
RET003785,ORD0011425,ITM0019636,P002,Bluetooth Speaker Mini,NovaTech Supply,,2023-02-28,Not as Described,53.45,1
RET003786,ORD0011432,ITM0019645,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2024-04-04,Defective/Not Working,44.78,1
RET003787,ORD0011435,ITM0019652,P001,Wireless Earbuds Pro,Novatech Supply,Audio,2023-03-25,Defective/Not Working,44.07,1
RET003788,ORD0011439,ITM0019659,P002,Bluetooth Speaker Mini,NovaTech Supply,Audio,2024-03-07,Not as Described,55.25,1
RET003789,ORD0011440,ITM0019660,P004,Smart Plug 4-Pack,novatech supply,Smart Home,2023-10-08,Not as Described,31.61,1
RET003790,ORD0011445,ITM0019668,P013,Portable SSD 1TB,EliteComponents,Storage,2022-06-15,Changed Mind,65.85,1
RET003791,ORD0011449,ITM0019673,P024,Phone Stand Adjustable,Valuesource Co,Accessories,2023-08-05,Not as Described,18.08,2
